<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.05	04:00:00	1.08842	1.08861	1.08807	1.08841	988	0	0
2024.06.05	05:00:00	1.08841	1.08857	1.08829	1.08834	634	0	0
2024.06.05	06:00:00	1.08835	1.08837	1.08766	1.08785	785	0	0
2024.06.05	07:00:00	1.08784	1.08809	1.08771	1.08807	647	0	0
2024.06.05	08:00:00	1.08807	1.08824	1.08760	1.08792	958	0	0
2024.06.05	09:00:00	1.08791	1.08803	1.08722	1.08760	1573	0	0
2024.06.05	10:00:00	1.08758	1.08795	1.08709	1.08718	2069	0	0
2024.06.05	11:00:00	1.08717	1.08767	1.08700	1.08758	1661	0	0
2024.06.05	12:00:00	1.08757	1.08773	1.08715	1.08735	1627	0	0
2024.06.05	13:00:00	1.08735	1.08735	1.08650	1.08686	1522	0	0
2024.06.05	14:00:00	1.08683	1.08692	1.08600	1.08681	1522	0	0
2024.06.05	15:00:00	1.08682	1.08843	1.08680	1.08839	2445	0	0
2024.06.05	16:00:00	1.08839	1.08917	1.08816	1.08885	2911	0	0
2024.06.05	17:00:00	1.08722	1.08837	1.08621	1.08663	3718	0	0
2024.06.05	18:00:00	1.08664	1.08707	1.08629	1.08648	2329	0	0
2024.06.05	19:00:00	1.08648	1.08686	1.08544	1.08642	1676	0	0
2024.06.05	20:00:00	1.08643	1.08675	1.08607	1.08672	1357	0	0
2024.06.05	21:00:00	1.08672	1.08773	1.08658	1.08755	1290	0	0
2024.06.05	22:00:00	1.08756	1.08765	1.08725	1.08744	1086	0	0
2024.06.05	23:00:00	1.08744	1.08744	1.08670	1.08678	593	0	0
2024.06.06	00:00:00	1.08677	1.08720	1.08669	1.08704	246	0	11
2024.06.06	01:00:00	1.08704	1.08727	1.08679	1.08726	464	0	7
2024.06.06	02:00:00	1.08726	1.08746	1.08726	1.08741	371	0	0
2024.06.06	03:00:00	1.08741	1.08823	1.08740	1.08820	774	0	0
2024.06.06	04:00:00	1.08819	1.08944	1.08819	1.08943	1417	0	0
2024.06.06	05:00:00	1.08942	1.08958	1.08880	1.08918	1065	0	0
2024.06.06	06:00:00	1.08919	1.08936	1.08897	1.08906	692	0	0
2024.06.06	07:00:00	1.08906	1.08908	1.08866	1.08872	610	0	0
2024.06.06	08:00:00	1.08872	1.08876	1.08823	1.08849	739	0	0
2024.06.06	09:00:00	1.08849	1.08849	1.08772	1.08841	1811	0	0
2024.06.06	10:00:00	1.08841	1.08882	1.08759	1.08782	1929	0	0
2024.06.06	11:00:00	1.08782	1.08790	1.08713	1.08772	1587	0	0
2024.06.06	12:00:00	1.08769	1.08820	1.08755	1.08800	1450	0	0
2024.06.06	13:00:00	1.08799	1.08819	1.08753	1.08764	1371	0	0
2024.06.06	14:00:00	1.08764	1.08769	1.08622	1.08675	1507	0	0
2024.06.06	15:00:00	1.08675	1.09020	1.08636	1.08815	3472	0	0
2024.06.06	16:00:00	1.08813	1.08907	1.08720	1.08851	3502	0	0
2024.06.06	17:00:00	1.08853	1.08913	1.08727	1.08780	2739	0	0
2024.06.06	18:00:00	1.08778	1.08868	1.08775	1.08820	1826	0	0
2024.06.06	19:00:00	1.08820	1.08877	1.08799	1.08819	1228	0	0
2024.06.06	20:00:00	1.08818	1.08936	1.08810	1.08921	1145	0	0
2024.06.06	21:00:00	1.08920	1.08942	1.08859	1.08929	1285	0	0
2024.06.06	22:00:00	1.08930	1.08942	1.08884	1.08895	1480	0	0
2024.06.06	23:00:00	1.08895	1.08930	1.08870	1.08870	731	0	0
2024.06.07	00:00:00	1.08857	1.08912	1.08850	1.08886	287	0	11
2024.06.07	01:00:00	1.08890	1.08928	1.08890	1.08916	274	0	6
2024.06.07	02:00:00	1.08918	1.08928	1.08906	1.08917	437	0	0
2024.06.07	03:00:00	1.08917	1.08925	1.08868	1.08895	1043	0	0
2024.06.07	04:00:00	1.08895	1.08958	1.08873	1.08957	1214	0	0
2024.06.07	05:00:00	1.08958	1.08978	1.08943	1.08969	864	0	0
2024.06.07	06:00:00	1.08969	1.08978	1.08937	1.08946	782	0	0
2024.06.07	07:00:00	1.08946	1.08969	1.08935	1.08953	720	0	0
2024.06.07	08:00:00	1.08954	1.08955	1.08894	1.08905	972	0	0
2024.06.07	09:00:00	1.08905	1.08965	1.08880	1.08923	1729	0	0
2024.06.07	10:00:00	1.08923	1.08984	1.08896	1.08928	2209	0	0
2024.06.07	11:00:00	1.08927	1.08930	1.08832	1.08890	2152	0	0
2024.06.07	12:00:00	1.08889	1.08964	1.08880	1.08917	2058	0	0
2024.06.07	13:00:00	1.08916	1.08943	1.08882	1.08888	1756	0	0
2024.06.07	14:00:00	1.08888	1.09019	1.08873	1.08983	1984	0	0
2024.06.07	15:00:00	1.08983	1.08994	1.08242	1.08332	3975	0	0
2024.06.07	16:00:00	1.08332	1.08357	1.08177	1.08193	3746	0	0
2024.06.07	17:00:00	1.08194	1.08256	1.08104	1.08124	3246	0	0
2024.06.07	18:00:00	1.08123	1.08129	1.08041	1.08065	2455	0	0
2024.06.07	19:00:00	1.08064	1.08121	1.08032	1.08052	1988	0	0
2024.06.07	20:00:00	1.08051	1.08060	1.08008	1.08050	1307	0	0
