<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.06	04:00:00	1.35461	1.35620	1.35414	1.35495	7695	0	1
2026.01.06	08:00:00	1.35495	1.35677	1.35356	1.35357	14013	0	0
2026.01.06	12:00:00	1.35358	1.35397	1.35065	1.35238	13834	0	0
2026.01.06	16:00:00	1.35236	1.35346	1.34915	1.35102	17277	0	0
2026.01.06	20:00:00	1.35100	1.35119	1.34923	1.35018	7868	0	0
2026.01.07	00:00:00	1.34933	1.35097	1.34908	1.35059	5906	0	1
2026.01.07	04:00:00	1.35058	1.35169	1.35030	1.35085	7211	0	1
2026.01.07	08:00:00	1.35087	1.35167	1.34851	1.34946	12066	0	0
2026.01.07	12:00:00	1.34946	1.35053	1.34810	1.34945	13635	0	0
2026.01.07	16:00:00	1.34945	1.35013	1.34681	1.34732	17351	0	0
2026.01.07	20:00:00	1.34731	1.34735	1.34557	1.34567	7433	0	0
2026.01.08	00:00:00	1.34550	1.34606	1.34510	1.34558	5007	0	1
2026.01.08	04:00:00	1.34559	1.34653	1.34506	1.34578	7267	0	1
2026.01.08	08:00:00	1.34577	1.34619	1.34319	1.34383	12630	0	0
2026.01.08	12:00:00	1.34384	1.34506	1.34157	1.34230	12651	0	0
2026.01.08	16:00:00	1.34229	1.34469	1.34174	1.34360	16237	0	0
2026.01.08	20:00:00	1.34358	1.34449	1.34193	1.34400	7498	0	0
2026.01.09	00:00:00	1.34276	1.34411	1.34268	1.34281	5423	0	1
2026.01.09	04:00:00	1.34282	1.34380	1.34242	1.34301	7184	0	1
2026.01.09	08:00:00	1.34301	1.34345	1.34049	1.34102	13013	0	0
2026.01.09	12:00:00	1.34103	1.34512	1.33980	1.34355	16091	0	0
2026.01.09	16:00:00	1.34354	1.34434	1.33926	1.34030	20608	0	0
2026.01.09	20:00:00	1.34032	1.34143	1.33967	1.33973	7299	0	0
2026.01.12	00:00:00	1.33937	1.34409	1.33905	1.34273	8756	0	1
2026.01.12	04:00:00	1.34272	1.34364	1.34163	1.34337	7116	0	1
2026.01.12	08:00:00	1.34337	1.34691	1.34294	1.34535	13388	0	0
2026.01.12	12:00:00	1.34539	1.34858	1.34478	1.34816	12904	0	0
2026.01.12	16:00:00	1.34815	1.34832	1.34552	1.34643	14641	0	0
2026.01.12	20:00:00	1.34642	1.34697	1.34571	1.34642	5896	0	0
2026.01.13	00:00:00	1.34557	1.34766	1.34557	1.34703	6281	0	1
2026.01.13	04:00:00	1.34701	1.34785	1.34694	1.34722	7067	0	1
2026.01.13	08:00:00	1.34723	1.34855	1.34625	1.34804	10923	0	0
2026.01.13	12:00:00	1.34804	1.34947	1.34513	1.34751	13232	0	0
2026.01.13	16:00:00	1.34747	1.34772	1.34249	1.34337	17336	0	0
2026.01.13	20:00:00	1.34338	1.34410	1.34207	1.34211	7904	0	0
2026.01.14	00:00:00	1.34185	1.34283	1.34185	1.34228	4929	0	1
2026.01.14	04:00:00	1.34229	1.34476	1.34211	1.34354	5584	0	1
2026.01.14	08:00:00	1.34354	1.34585	1.34340	1.34567	11867	0	0
2026.01.14	12:00:00	1.34567	1.34587	1.34388	1.34447	13144	0	0
2026.01.14	16:00:00	1.34448	1.34640	1.34301	1.34318	17007	0	0
2026.01.14	20:00:00	1.34318	1.34468	1.34245	1.34468	8329	0	0
2026.01.15	00:00:00	1.34380	1.34444	1.34273	1.34354	6218	0	1
2026.01.15	04:00:00	1.34352	1.34352	1.34231	1.34266	5770	0	1
2026.01.15	08:00:00	1.34266	1.34449	1.34233	1.34366	11843	0	0
2026.01.15	12:00:00	1.34366	1.34386	1.33686	1.33725	11418	0	0
2026.01.15	16:00:00	1.33724	1.33939	1.33625	1.33875	14645	0	0
2026.01.15	20:00:00	1.33876	1.33938	1.33744	1.33816	7406	0	0
2026.01.16	00:00:00	1.33751	1.33838	1.33704	1.33797	5604	0	1
2026.01.16	04:00:00	1.33796	1.33912	1.33787	1.33829	4892	0	1
2026.01.16	08:00:00	1.33828	1.34051	1.33771	1.33969	9666	0	0
2026.01.16	12:00:00	1.33969	1.34130	1.33884	1.34034	10363	0	0
2026.01.16	16:00:00	1.34033	1.34049	1.33662	1.33787	16406	0	0
2026.01.16	20:00:00	1.33787	1.33869	1.33735	1.33749	7658	0	0
2026.01.19	00:00:00	1.33420	1.34087	1.33416	1.33919	11344	0	1
2026.01.19	04:00:00	1.33919	1.34058	1.33813	1.33950	8578	0	1
2026.01.19	08:00:00	1.33949	1.34155	1.33841	1.34058	12760	0	0
2026.01.19	12:00:00	1.34059	1.34167	1.34019	1.34139	9469	0	0
2026.01.19	16:00:00	1.34136	1.34350	1.34105	1.34313	8365	0	0
2026.01.19	20:00:00	1.34312	1.34337	1.34224	1.34250	3084	0	0
2026.01.20	00:00:00	1.34168	1.34260	1.34060	1.34236	5213	0	1
2026.01.20	04:00:00	1.34236	1.34497	1.34198	1.34412	5553	0	1
2026.01.20	08:00:00	1.34413	1.34916	1.34258	1.34750	17435	0	0
2026.01.20	12:00:00	1.34749	1.34851	1.34395	1.34525	18512	0	0
2026.01.20	16:00:00	1.34525	1.34771	1.34407	1.34564	19488	0	0
2026.01.20	20:00:00	1.34563	1.34576	1.34252	1.34419	9860	0	0
2026.01.21	00:00:00	1.34348	1.34564	1.34290	1.34518	6745	0	1
2026.01.21	04:00:00	1.34517	1.34545	1.34331	1.34374	6228	0	1
2026.01.21	08:00:00	1.34375	1.34490	1.34086	1.34104	11824	0	0
2026.01.21	12:00:00	1.34104	1.34440	1.34012	1.34419	13527	0	0
2026.01.21	16:00:00	1.34419	1.34592	1.34164	1.34280	20689	0	0
2026.01.21	20:00:00	1.34280	1.34320	1.34097	1.34300	12617	0	0
2026.01.22	00:00:00	1.34244	1.34320	1.34166	1.34302	7330	0	1
2026.01.22	04:00:00	1.34302	1.34393	1.34226	1.34290	5679	0	1
2026.01.22	08:00:00	1.34289	1.34466	1.34096	1.34439	11202	0	0
2026.01.22	12:00:00	1.34441	1.34528	1.34017	1.34230	15886	0	0
2026.01.22	16:00:00	1.34229	1.34991	1.34223	1.34924	16961	0	0
2026.01.22	20:00:00	1.34921	1.35070	1.34860	1.35007	7751	0	0
2026.01.23	00:00:00	1.34938	1.35085	1.34834	1.34975	5842	0	1
2026.01.23	04:00:00	1.34976	1.35004	1.34884	1.34984	5891	0	1
2026.01.23	08:00:00	1.34979	1.35347	1.34823	1.35299	15304	0	0
2026.01.23	12:00:00	1.35299	1.35366	1.35142	1.35250	12687	0	0
2026.01.23	16:00:00	1.35251	1.36226	1.35205	1.36083	16655	0	0
2026.01.23	20:00:00	1.36084	1.36453	1.35919	1.36429	13607	0	0
2026.01.26	00:00:00	1.36592	1.36805	1.36433	1.36610	12166	0	1
2026.01.26	04:00:00	1.36609	1.36796	1.36531	1.36668	9866	0	1
2026.01.26	08:00:00	1.36667	1.36770	1.36428	1.36719	16027	0	0
2026.01.26	12:00:00	1.36723	1.36755	1.36431	1.36616	14163	0	0
2026.01.26	16:00:00	1.36616	1.37130	1.36582	1.36880	16277	0	0
2026.01.26	20:00:00	1.36882	1.37014	1.36743	1.36780	11293	0	0
2026.01.27	00:00:00	1.36756	1.36826	1.36692	1.36794	6862	0	1
2026.01.27	04:00:00	1.36794	1.37007	1.36712	1.36781	8570	0	1
2026.01.27	08:00:00	1.36782	1.37000	1.36638	1.36991	14610	0	0
2026.01.27	12:00:00	1.36991	1.37486	1.36829	1.37350	18897	0	0
2026.01.27	16:00:00	1.37349	1.37910	1.37312	1.37874	22837	0	0
2026.01.27	20:00:00	1.37875	1.38690	1.37741	1.38472	17947	0	0
2026.01.28	00:00:00	1.38419	1.38453	1.37990	1.38002	11358	0	1
2026.01.28	04:00:00	1.38001	1.38103	1.37889	1.38050	10654	0	1
2026.01.28	08:00:00	1.38049	1.38310	1.37750	1.37872	16951	0	0
2026.01.28	12:00:00	1.37872	1.37998	1.37650	1.37701	16856	0	0
2026.01.28	16:00:00	1.37703	1.38013	1.37496	1.37895	23225	0	0
2026.01.28	20:00:00	1.37895	1.38109	1.37521	1.38063	17218	0	0
2026.01.29	00:00:00	1.38018	1.38349	1.37896	1.38031	14201	0	1
2026.01.29	04:00:00	1.38031	1.38440	1.37930	1.38377	11480	0	1
2026.01.29	08:00:00	1.38375	1.38476	1.38001	1.38035	15815	0	0
2026.01.29	12:00:00	1.38035	1.38179	1.37806	1.38061	16079	0	0
2026.01.29	16:00:00	1.38061	1.38339	1.37423	1.37981	29562	0	0
2026.01.29	20:00:00	1.37979	1.38134	1.37882	1.38093	15394	0	0
2026.01.30	00:00:00	1.37946	1.38144	1.37582	1.37609	11897	0	1
2026.01.30	04:00:00	1.37611	1.37674	1.37316	1.37558	14499	0	1
2026.01.30	08:00:00	1.37559	1.37830	1.37251	1.37338	18893	0	0
2026.01.30	12:00:00	1.37336	1.37879	1.37323	1.37444	20802	0	0
2026.01.30	16:00:00	1.37447	1.37578	1.37001	1.37086	27498	0	0
2026.01.30	20:00:00	1.37084	1.37182	1.36794	1.36835	20791	0	0
