<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.12	04:00:00	0.87701	0.87756	0.87671	0.87708	9109	0	1
2024.03.12	08:00:00	0.87709	0.87732	0.87580	0.87609	10378	0	1
2024.03.12	12:00:00	0.87609	0.87940	0.87470	0.87884	12407	0	0
2024.03.12	16:00:00	0.87881	0.87949	0.87786	0.87860	8756	0	0
2024.03.12	20:00:00	0.87860	0.87862	0.87645	0.87718	3620	0	4
2024.03.13	00:00:00	0.87718	0.87773	0.87664	0.87769	3170	0	2
2024.03.13	04:00:00	0.87769	0.87813	0.87728	0.87774	2889	0	0
2024.03.13	08:00:00	0.87773	0.87886	0.87745	0.87875	5616	0	0
2024.03.13	12:00:00	0.87875	0.87883	0.87672	0.87732	6760	0	0
2024.03.13	16:00:00	0.87732	0.87833	0.87660	0.87726	8261	0	0
2024.03.13	20:00:00	0.87726	0.87900	0.87701	0.87852	3101	0	3
2024.03.14	00:00:00	0.87852	0.87875	0.87818	0.87832	2690	0	2
2024.03.14	04:00:00	0.87832	0.87976	0.87827	0.87967	2966	0	0
2024.03.14	08:00:00	0.87967	0.88023	0.87928	0.87967	5908	0	0
2024.03.14	12:00:00	0.87967	0.88145	0.87820	0.88083	11211	0	0
2024.03.14	16:00:00	0.88082	0.88392	0.88076	0.88352	9207	0	0
2024.03.14	20:00:00	0.88351	0.88407	0.88308	0.88339	4317	0	3
2024.03.15	00:00:00	0.88337	0.88488	0.88296	0.88475	3179	0	2
2024.03.15	04:00:00	0.88473	0.88503	0.88449	0.88470	3012	0	0
2024.03.15	08:00:00	0.88470	0.88525	0.88281	0.88294	6237	0	0
2024.03.15	12:00:00	0.88294	0.88375	0.88190	0.88277	7667	0	0
2024.03.15	16:00:00	0.88267	0.88452	0.88232	0.88411	7247	0	0
2024.03.15	20:00:00	0.88413	0.88413	0.88338	0.88342	2400	0	0
2024.03.18	00:00:00	0.88214	0.88388	0.88214	0.88329	4056	0	4
2024.03.18	04:00:00	0.88329	0.88359	0.88278	0.88343	2933	0	2
2024.03.18	08:00:00	0.88342	0.88423	0.88334	0.88403	5906	0	0
2024.03.18	12:00:00	0.88403	0.88507	0.88215	0.88476	6454	0	0
2024.03.18	16:00:00	0.88476	0.88835	0.88442	0.88784	7002	0	0
2024.03.18	20:00:00	0.88784	0.88846	0.88537	0.88744	3201	0	2
2024.03.19	00:00:00	0.88748	0.88872	0.88726	0.88859	3863	0	4
2024.03.19	04:00:00	0.88859	0.88879	0.88772	0.88866	7337	0	0
2024.03.19	08:00:00	0.88866	0.88984	0.88701	0.88798	10292	0	0
2024.03.19	12:00:00	0.88797	0.88952	0.88670	0.88802	9922	0	0
2024.03.19	16:00:00	0.88801	0.88874	0.88728	0.88802	6677	0	0
2024.03.19	20:00:00	0.88803	0.88834	0.88687	0.88734	3355	0	1
2024.03.20	00:00:00	0.88734	0.88913	0.88732	0.88904	3098	0	2
2024.03.20	04:00:00	0.88904	0.88951	0.88845	0.88920	3048	0	1
2024.03.20	08:00:00	0.88920	0.89148	0.88860	0.89104	7475	0	0
2024.03.20	12:00:00	0.89101	0.89186	0.89034	0.89121	6708	0	0
2024.03.20	16:00:00	0.89121	0.89164	0.89024	0.89090	6438	0	0
2024.03.20	20:00:00	0.89143	0.89143	0.88541	0.88655	13966	0	1
2024.03.21	00:00:00	0.88655	0.88661	0.88388	0.88427	7507	0	2
2024.03.21	04:00:00	0.88428	0.88589	0.88416	0.88560	3502	0	0
2024.03.21	08:00:00	0.88560	0.89741	0.88449	0.89467	13573	0	0
2024.03.21	12:00:00	0.89467	0.89824	0.89233	0.89745	14139	0	0
2024.03.21	16:00:00	0.89759	0.89940	0.89743	0.89836	11969	0	0
2024.03.21	20:00:00	0.89832	0.89853	0.89707	0.89711	3960	0	2
2024.03.22	00:00:00	0.89711	0.89916	0.89701	0.89913	4256	0	3
