<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.21	0.88168	0.88202	0.87882	0.87952	50089	0	2
2024.02.22	0.87952	0.88210	0.87418	0.88010	62014	0	0
2024.02.23	0.88009	0.88192	0.87808	0.88096	47445	0	0
2024.02.26	0.87933	0.88217	0.87878	0.87972	45473	0	0
2024.02.27	0.87986	0.88102	0.87830	0.87853	48567	0	0
2024.02.28	0.87850	0.88154	0.87806	0.87840	54393	0	0
2024.02.29	0.87920	0.88463	0.87790	0.88400	65068	0	2
2024.03.01	0.88427	0.88923	0.88279	0.88317	58305	0	0
2024.03.04	0.88310	0.88639	0.88054	0.88474	58714	0	0
2024.03.05	0.88482	0.88660	0.88254	0.88327	57719	0	0
2024.03.06	0.88315	0.88554	0.88041	0.88204	64155	0	1
2024.03.07	0.88196	0.88230	0.87724	0.87740	66254	0	0
2024.03.08	0.87760	0.87829	0.87294	0.87754	68418	0	1
2024.03.11	0.87631	0.87946	0.87547	0.87729	62532	0	0
2024.03.12	0.87729	0.87949	0.87470	0.87718	50737	0	0
2024.03.13	0.87718	0.87900	0.87660	0.87852	29797	0	0
2024.03.14	0.87852	0.88407	0.87818	0.88339	36299	0	0
2024.03.15	0.88337	0.88525	0.88190	0.88342	29742	0	0
2024.03.18	0.88214	0.88846	0.88214	0.88744	29552	0	0
2024.03.19	0.88748	0.88984	0.88670	0.88734	41446	0	0
2024.03.20	0.88734	0.89186	0.88541	0.88655	40733	0	0
2024.03.21	0.88655	0.89940	0.88388	0.89711	54650	0	0
2024.03.22	0.89711	0.90200	0.89655	0.89726	38938	0	0
2024.03.25	0.89720	0.89952	0.89668	0.89864	32392	0	0
2024.03.26	0.89864	0.90433	0.89856	0.90338	31783	0	0
2024.03.27	0.90335	0.90714	0.90236	0.90369	31609	0	0
2024.03.28	0.90364	0.90645	0.89996	0.90177	39729	0	0
2024.03.29	0.90178	0.90274	0.90030	0.90063	21833	0	0
2024.04.01	0.90160	0.90567	0.90020	0.90419	28712	0	0
2024.04.02	0.90385	0.90907	0.90361	0.90760	36415	0	0
2024.04.03	0.90696	0.90953	0.90267	0.90279	33832	0	0
2024.04.04	0.90270	0.90748	0.90086	0.90128	35093	0	0
2024.04.05	0.90049	0.90708	0.89978	0.90191	43919	0	0
2024.04.08	0.89963	0.90656	0.89878	0.90528	39323	0	0
2024.04.09	0.90467	0.90562	0.90127	0.90344	32783	0	0
2024.04.10	0.90277	0.91471	0.90250	0.91268	44908	0	0
2024.04.11	0.91263	0.91465	0.90741	0.90990	51313	0	0
2024.04.12	0.90882	0.91445	0.90820	0.91421	47482	0	0
2024.04.15	0.91130	0.91520	0.90953	0.91150	47999	0	0
2024.04.16	0.91025	0.91416	0.91014	0.91289	51886	0	0
2024.04.17	0.91286	0.91323	0.90935	0.91063	44478	0	0
2024.04.18	0.91021	0.91250	0.90809	0.91228	42512	0	0
2024.04.19	0.91211	0.91309	0.90105	0.91022	82741	0	0
2024.04.22	0.90940	0.91238	0.90854	0.91196	28983	0	0
2024.04.23	0.91125	0.91300	0.90868	0.91190	28139	0	0
2024.04.24	0.91163	0.91529	0.91101	0.91497	25951	0	0
2024.04.25	0.91393	0.91568	0.91170	0.91213	29669	0	0
2024.04.26	0.91167	0.91500	0.90962	0.91444	33106	0	0
2024.04.29	0.91390	0.91522	0.90882	0.91034	37497	0	0
2024.04.30	0.90941	0.91948	0.90901	0.91934	31870	0	0
2024.05.01	0.91925	0.92241	0.91449	0.91571	32437	0	0
2024.05.02	0.91480	0.91732	0.90978	0.91056	37157	0	0
2024.05.03	0.91039	0.91049	0.90062	0.90485	35327	0	0
2024.05.06	0.90580	0.90660	0.90285	0.90597	21695	0	0
2024.05.07	0.90605	0.90936	0.90430	0.90828	24404	0	0
2024.05.08	0.90827	0.90955	0.90732	0.90793	22242	0	0
2024.05.09	0.90787	0.90985	0.90556	0.90585	22226	0	0
2024.05.10	0.90552	0.90851	0.90503	0.90628	21879	0	0
2024.05.13	0.90616	0.90871	0.90454	0.90814	21300	0	0
2024.05.14	0.90812	0.91021	0.90547	0.90638	23698	0	0
2024.05.15	0.90640	0.90702	0.90146	0.90209	27278	0	0
2024.05.16	0.90189	0.90625	0.89879	0.90609	30308	0	0
2024.05.17	0.90581	0.90982	0.90495	0.90892	22369	0	0
2024.05.20	0.90811	0.91086	0.90788	0.91049	23452	0	0
2024.05.21	0.91042	0.91162	0.90869	0.91082	27675	0	0
2024.05.22	0.91099	0.91581	0.91035	0.91563	27895	0	0
2024.05.23	0.91508	0.91559	0.91261	0.91426	32351	0	0
2024.05.24	0.91412	0.91582	0.91337	0.91458	28565	0	1
2024.05.27	0.91370	0.91536	0.91284	0.91326	15838	0	0
2024.05.28	0.91321	0.91382	0.90854	0.91232	29429	0	0
2024.05.29	0.91216	0.91435	0.91089	0.91307	30303	0	0
2024.05.30	0.91284	0.91407	0.90309	0.90325	31912	0	0
