<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.22	08:00:00	0.65605	0.65948	0.65596	0.65826	13043	0	4
2024.02.22	12:00:00	0.65825	0.65874	0.65511	0.65527	11071	0	4
2024.02.22	16:00:00	0.65527	0.65613	0.65401	0.65509	16172	0	4
2024.02.22	20:00:00	0.65509	0.65578	0.65467	0.65567	7357	0	0
2024.02.23	00:00:00	0.65566	0.65737	0.65489	0.65705	6930	0	3
2024.02.23	04:00:00	0.65706	0.65740	0.65645	0.65673	5896	0	1
2024.02.23	08:00:00	0.65673	0.65796	0.65510	0.65534	9621	0	3
2024.02.23	12:00:00	0.65533	0.65803	0.65531	0.65738	9761	0	2
2024.02.23	16:00:00	0.65738	0.65751	0.65540	0.65638	13392	0	4
2024.02.23	20:00:00	0.65637	0.65681	0.65584	0.65629	5448	0	0
2024.02.26	00:00:00	0.65650	0.65666	0.65489	0.65550	7259	0	3
2024.02.26	04:00:00	0.65551	0.65585	0.65501	0.65553	6244	0	2
2024.02.26	08:00:00	0.65553	0.65585	0.65414	0.65464	8689	0	4
2024.02.26	12:00:00	0.65466	0.65584	0.65458	0.65554	8222	0	4
2024.02.26	16:00:00	0.65554	0.65563	0.65330	0.65351	11789	0	4
2024.02.26	20:00:00	0.65351	0.65423	0.65306	0.65376	6685	0	4
2024.02.27	00:00:00	0.65394	0.65405	0.65302	0.65350	6436	0	2
2024.02.27	04:00:00	0.65350	0.65471	0.65245	0.65430	6739	0	2
2024.02.27	08:00:00	0.65430	0.65577	0.65417	0.65529	8947	0	2
2024.02.27	12:00:00	0.65529	0.65571	0.65441	0.65504	9301	0	4
2024.02.27	16:00:00	0.65503	0.65517	0.65311	0.65432	12920	0	4
2024.02.27	20:00:00	0.65432	0.65509	0.65395	0.65418	6441	0	1
2024.02.28	00:00:00	0.65430	0.65493	0.65309	0.65368	7742	0	2
2024.02.28	04:00:00	0.65368	0.65378	0.65117	0.65153	9138	0	3
2024.02.28	08:00:00	0.65153	0.65171	0.64904	0.64906	10480	0	2
2024.02.28	12:00:00	0.64904	0.65036	0.64902	0.64950	11647	0	3
2024.02.28	16:00:00	0.64950	0.64991	0.64881	0.64957	12280	0	4
2024.02.28	20:00:00	0.64958	0.64996	0.64903	0.64921	7191	0	5
2024.02.29	00:00:00	0.64946	0.65071	0.64874	0.65015	8199	0	4
2024.02.29	04:00:00	0.65015	0.65214	0.65008	0.65161	9390	0	3
2024.02.29	08:00:00	0.65161	0.65192	0.64996	0.65028	12812	0	1
2024.02.29	12:00:00	0.65028	0.65155	0.64867	0.65112	14206	0	4
2024.02.29	16:00:00	0.65109	0.65309	0.64909	0.64940	17909	0	4
2024.02.29	20:00:00	0.64940	0.65012	0.64921	0.64947	6420	0	0
2024.03.01	00:00:00	0.64963	0.65073	0.64890	0.65061	7009	0	3
2024.03.01	04:00:00	0.65061	0.65137	0.65045	0.65088	6310	0	2
2024.03.01	08:00:00	0.65089	0.65140	0.64899	0.65007	9980	0	2
2024.03.01	12:00:00	0.65007	0.65095	0.64926	0.64979	11672	0	2
2024.03.01	16:00:00	0.64978	0.65336	0.64893	0.65300	19247	0	4
2024.03.01	20:00:00	0.65300	0.65326	0.65225	0.65241	7501	0	5
2024.03.04	00:00:00	0.65201	0.65350	0.65198	0.65222	8995	0	7
2024.03.04	04:00:00	0.65222	0.65285	0.65157	0.65164	8025	0	2
2024.03.04	08:00:00	0.65164	0.65274	0.65149	0.65230	11754	0	3
2024.03.04	12:00:00	0.65230	0.65244	0.65090	0.65168	11440	0	4
2024.03.04	16:00:00	0.65167	0.65231	0.65124	0.65146	13184	0	4
2024.03.04	20:00:00	0.65146	0.65156	0.65061	0.65081	5823	0	2
2024.03.05	00:00:00	0.65113	0.65117	0.64942	0.65083	5856	0	6
2024.03.05	04:00:00	0.65082	0.65091	0.64894	0.64896	7179	0	2
2024.03.05	08:00:00	0.64896	0.64924	0.64772	0.64864	9027	0	4
2024.03.05	12:00:00	0.64864	0.64978	0.64853	0.64941	9915	0	3
2024.03.05	16:00:00	0.64942	0.65207	0.64914	0.65102	17762	0	4
2024.03.05	20:00:00	0.65102	0.65130	0.64958	0.64989	9854	0	5
2024.03.06	00:00:00	0.64958	0.65069	0.64922	0.64979	6132	0	6
2024.03.06	04:00:00	0.64979	0.65195	0.64966	0.65165	6815	0	2
2024.03.06	08:00:00	0.65165	0.65250	0.65122	0.65241	11994	0	3
2024.03.06	12:00:00	0.65240	0.65418	0.65197	0.65403	12258	0	4
2024.03.06	16:00:00	0.65403	0.65812	0.65403	0.65719	17984	0	4
2024.03.06	20:00:00	0.65720	0.65780	0.65605	0.65622	10509	0	4
2024.03.07	00:00:00	0.65628	0.65755	0.65598	0.65689	9318	0	3
2024.03.07	04:00:00	0.65689	0.65882	0.65635	0.65754	9552	0	2
2024.03.07	08:00:00	0.65754	0.65973	0.65734	0.65966	14902	0	4
2024.03.07	12:00:00	0.65967	0.66175	0.65967	0.66090	13905	0	4
2024.03.07	16:00:00	0.66089	0.66244	0.66012	0.66168	16813	0	4
2024.03.07	20:00:00	0.66168	0.66224	0.66159	0.66176	7519	0	2
2024.03.08	00:00:00	0.66193	0.66293	0.66128	0.66191	6996	0	3
2024.03.08	04:00:00	0.66191	0.66334	0.66137	0.66331	7682	0	2
2024.03.08	08:00:00	0.66330	0.66451	0.66257	0.66439	12572	0	0
2024.03.08	12:00:00	0.66439	0.66675	0.66211	0.66444	16088	0	4
2024.03.08	16:00:00	0.66443	0.66531	0.66211	0.66233	24470	0	4
2024.03.08	20:00:00	0.66234	0.66269	0.66155	0.66229	10368	0	3
2024.03.11	00:00:00	0.66230	0.66264	0.66151	0.66172	10474	0	0
2024.03.11	04:00:00	0.66172	0.66173	0.66065	0.66135	9837	0	2
2024.03.11	08:00:00	0.66135	0.66207	0.66056	0.66181	14201	0	3
2024.03.11	12:00:00	0.66181	0.66198	0.65998	0.66011	14150	0	4
2024.03.11	16:00:00	0.66012	0.66123	0.65965	0.66056	15162	0	4
2024.03.11	20:00:00	0.66057	0.66140	0.65992	0.66102	5686	0	0
2024.03.12	00:00:00	0.66102	0.66210	0.66088	0.66171	7405	0	3
2024.03.12	04:00:00	0.66172	0.66191	0.66100	0.66116	8881	0	2
2024.03.12	08:00:00	0.66115	0.66202	0.66081	0.66154	10280	0	2
2024.03.12	12:00:00	0.66154	0.66387	0.65842	0.65958	12925	0	0
2024.03.12	16:00:00	0.65962	0.66014	0.65869	0.65987	11437	0	1
2024.03.12	20:00:00	0.65985	0.66074	0.65909	0.66050	3340	0	2
2024.03.13	00:00:00	0.66051	0.66115	0.65999	0.66027	3289	0	0
2024.03.13	04:00:00	0.66027	0.66170	0.66027	0.66155	4079	0	2
2024.03.13	08:00:00	0.66155	0.66181	0.66034	0.66070	5930	0	1
2024.03.13	12:00:00	0.66070	0.66195	0.66034	0.66150	5887	0	1
2024.03.13	16:00:00	0.66151	0.66350	0.66120	0.66310	6677	0	0
2024.03.13	20:00:00	0.66310	0.66315	0.66152	0.66198	2405	0	0
2024.03.14	00:00:00	0.66201	0.66315	0.66201	0.66296	3508	0	4
2024.03.14	04:00:00	0.66296	0.66304	0.66093	0.66157	3724	0	2
2024.03.14	08:00:00	0.66157	0.66248	0.66124	0.66242	5778	0	1
2024.03.14	12:00:00	0.66242	0.66296	0.65964	0.66001	10239	0	0
2024.03.14	16:00:00	0.66001	0.66012	0.65694	0.65833	9447	0	0
2024.03.14	20:00:00	0.65833	0.65852	0.65692	0.65790	3736	0	0
2024.03.15	00:00:00	0.65790	0.65812	0.65633	0.65633	3889	0	3
2024.03.15	04:00:00	0.65634	0.65695	0.65570	0.65674	3519	0	1
2024.03.15	08:00:00	0.65674	0.65727	0.65519	0.65651	6048	0	1
2024.03.15	12:00:00	0.65651	0.65741	0.65584	0.65631	6421	0	1
2024.03.15	16:00:00	0.65630	0.65719	0.65553	0.65579	7147	0	0
2024.03.15	20:00:00	0.65579	0.65641	0.65574	0.65589	2190	0	0
2024.03.18	00:00:00	0.65582	0.65662	0.65536	0.65653	4324	0	3
2024.03.18	04:00:00	0.65658	0.65692	0.65619	0.65655	4063	0	1
2024.03.18	08:00:00	0.65655	0.65736	0.65604	0.65682	4464	0	0
2024.03.18	12:00:00	0.65682	0.65737	0.65625	0.65635	4885	0	1
2024.03.18	16:00:00	0.65635	0.65674	0.65506	0.65537	5637	0	1
2024.03.18	20:00:00	0.65537	0.65593	0.65500	0.65559	2008	0	1
2024.03.19	00:00:00	0.65559	0.65592	0.65405	0.65473	4104	0	3
2024.03.19	04:00:00	0.65473	0.65637	0.65160	0.65175	8564	0	1
2024.03.19	08:00:00	0.65175	0.65242	0.65039	0.65063	7291	0	0
2024.03.19	12:00:00	0.65064	0.65223	0.65056	0.65192	5849	0	0
2024.03.19	16:00:00	0.65192	0.65362	0.65178	0.65321	5059	0	0
2024.03.19	20:00:00	0.65321	0.65347	0.65279	0.65304	3119	0	1
2024.03.20	00:00:00	0.65303	0.65373	0.65195	0.65344	3490	0	3
2024.03.20	04:00:00	0.65344	0.65399	0.65249	0.65290	3095	0	1
2024.03.20	08:00:00	0.65289	0.65356	0.65115	0.65141	4326	0	0
2024.03.20	12:00:00	0.65140	0.65216	0.65117	0.65202	4622	0	0
2024.03.20	16:00:00	0.65202	0.65354	0.65192	0.65339	4317	0	0
2024.03.20	20:00:00	0.65360	0.65869	0.65344	0.65792	12571	0	0
2024.03.21	00:00:00	0.65792	0.66235	0.65792	0.66164	6625	0	2
2024.03.21	04:00:00	0.66164	0.66279	0.66139	0.66233	4132	0	1
2024.03.21	08:00:00	0.66234	0.66344	0.66016	0.66090	7140	0	0
2024.03.21	12:00:00	0.66090	0.66166	0.65811	0.65835	7438	0	0
