<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.18	11:45:00	149.696	149.754	149.649	149.748	729	0	2
2025.03.18	12:00:00	149.748	149.794	149.700	149.715	858	0	2
2025.03.18	12:15:00	149.715	149.848	149.711	149.819	714	0	2
2025.03.18	12:30:00	149.820	149.830	149.762	149.810	779	0	2
2025.03.18	12:45:00	149.810	149.812	149.748	149.788	736	0	2
2025.03.18	13:00:00	149.789	149.816	149.634	149.657	998	0	2
2025.03.18	13:15:00	149.657	149.711	149.611	149.701	1136	0	2
2025.03.18	13:30:00	149.701	149.702	149.613	149.627	888	0	2
2025.03.18	13:45:00	149.624	149.653	149.594	149.651	752	0	2
2025.03.18	14:00:00	149.653	149.653	149.580	149.605	794	0	2
2025.03.18	14:15:00	149.604	149.685	149.563	149.671	767	0	2
2025.03.18	14:30:00	149.672	149.697	149.584	149.602	805	0	2
2025.03.18	14:45:00	149.602	149.769	149.600	149.746	952	0	2
2025.03.18	15:00:00	149.745	149.745	149.641	149.683	948	0	2
2025.03.18	15:15:00	149.683	149.768	149.630	149.744	809	0	2
2025.03.18	15:30:00	149.746	149.934	149.746	149.901	1283	0	2
2025.03.18	15:45:00	149.901	149.929	149.836	149.840	1131	0	2
2025.03.18	16:00:00	149.840	149.842	149.650	149.777	1323	0	2
2025.03.18	16:15:00	149.780	149.881	149.768	149.866	1181	0	2
2025.03.18	16:30:00	149.865	149.893	149.678	149.683	1871	0	3
2025.03.18	16:45:00	149.685	149.732	149.589	149.599	2034	0	2
2025.03.18	17:00:00	149.593	149.649	149.492	149.591	2058	0	2
2025.03.18	17:15:00	149.594	149.618	149.446	149.556	1841	0	2
2025.03.18	17:30:00	149.556	149.716	149.524	149.670	1429	0	2
2025.03.18	17:45:00	149.670	149.748	149.619	149.665	1512	0	2
2025.03.18	18:00:00	149.665	149.679	149.552	149.659	1767	0	2
2025.03.18	18:15:00	149.659	149.697	149.534	149.545	1470	0	2
2025.03.18	18:30:00	149.547	149.618	149.481	149.488	1327	0	2
2025.03.18	18:45:00	149.494	149.518	149.416	149.491	1367	0	2
2025.03.18	19:00:00	149.490	149.642	149.466	149.626	1101	0	3
2025.03.18	19:15:00	149.626	149.637	149.506	149.589	966	0	2
2025.03.18	19:30:00	149.589	149.604	149.353	149.358	1269	0	2
2025.03.18	19:45:00	149.359	149.422	149.281	149.421	1382	0	3
2025.03.18	20:00:00	149.419	149.419	149.218	149.290	1166	0	2
2025.03.18	20:15:00	149.291	149.336	149.211	149.317	1446	0	2
2025.03.18	20:30:00	149.317	149.359	149.270	149.335	1349	0	2
2025.03.18	20:45:00	149.334	149.337	149.246	149.249	939	0	2
2025.03.18	21:00:00	149.251	149.254	149.103	149.106	1233	0	2
2025.03.18	21:15:00	149.107	149.192	149.107	149.116	991	0	2
2025.03.18	21:30:00	149.115	149.182	149.098	149.164	824	0	2
2025.03.18	21:45:00	149.164	149.247	149.156	149.233	772	0	2
2025.03.18	22:00:00	149.232	149.240	149.145	149.175	770	0	2
2025.03.18	22:15:00	149.175	149.229	149.143	149.187	840	0	2
2025.03.18	22:30:00	149.186	149.227	149.158	149.202	988	0	2
2025.03.18	22:45:00	149.200	149.290	149.188	149.274	903	0	2
2025.03.18	23:00:00	149.274	149.348	149.267	149.324	435	0	2
2025.03.18	23:15:00	149.324	149.364	149.310	149.363	281	0	2
2025.03.18	23:30:00	149.364	149.389	149.349	149.363	286	0	2
2025.03.18	23:45:00	149.362	149.362	149.263	149.278	444	0	11
2025.03.19	00:00:00	149.254	149.278	149.189	149.278	108	0	27
2025.03.19	00:15:00	149.249	149.278	149.236	149.254	167	0	47
2025.03.19	00:30:00	149.255	149.283	149.251	149.275	152	0	25
2025.03.19	00:45:00	149.275	149.298	149.221	149.239	280	0	23
2025.03.19	01:00:00	149.238	149.274	149.187	149.259	262	0	2
2025.03.19	01:15:00	149.260	149.307	149.255	149.303	254	0	2
2025.03.19	01:30:00	149.302	149.396	149.266	149.382	349	0	2
