<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.14	06:15:00	0.66095	0.66124	0.66094	0.66117	177	0	4
2024.03.14	06:30:00	0.66116	0.66170	0.66114	0.66156	163	0	3
2024.03.14	06:45:00	0.66156	0.66161	0.66144	0.66149	106	0	4
2024.03.14	07:00:00	0.66149	0.66175	0.66119	0.66169	307	0	2
2024.03.14	07:15:00	0.66169	0.66176	0.66133	0.66143	201	0	3
2024.03.14	07:30:00	0.66143	0.66161	0.66124	0.66152	310	0	2
2024.03.14	07:45:00	0.66152	0.66172	0.66146	0.66157	254	0	2
2024.03.14	08:00:00	0.66157	0.66163	0.66124	0.66156	309	0	2
2024.03.14	08:15:00	0.66156	0.66189	0.66156	0.66162	282	0	2
2024.03.14	08:30:00	0.66162	0.66183	0.66157	0.66172	246	0	3
2024.03.14	08:45:00	0.66172	0.66188	0.66151	0.66172	271	0	3
2024.03.14	09:00:00	0.66171	0.66186	0.66146	0.66164	337	0	2
2024.03.14	09:15:00	0.66164	0.66170	0.66126	0.66155	366	0	2
2024.03.14	09:30:00	0.66153	0.66171	0.66128	0.66169	572	0	2
2024.03.14	09:45:00	0.66171	0.66204	0.66168	0.66191	371	0	3
2024.03.14	10:00:00	0.66191	0.66206	0.66166	0.66194	581	0	2
2024.03.14	10:15:00	0.66195	0.66235	0.66168	0.66208	424	0	1
2024.03.14	10:30:00	0.66208	0.66217	0.66180	0.66188	358	0	3
2024.03.14	10:45:00	0.66188	0.66197	0.66171	0.66184	437	0	2
2024.03.14	11:00:00	0.66185	0.66218	0.66177	0.66207	396	0	1
2024.03.14	11:15:00	0.66207	0.66219	0.66181	0.66192	270	0	2
2024.03.14	11:30:00	0.66193	0.66246	0.66189	0.66242	211	0	2
2024.03.14	11:45:00	0.66242	0.66248	0.66215	0.66242	347	0	2
2024.03.14	12:00:00	0.66242	0.66258	0.66213	0.66246	356	0	2
2024.03.14	12:15:00	0.66246	0.66262	0.66231	0.66232	220	0	3
2024.03.14	12:30:00	0.66232	0.66245	0.66211	0.66219	291	0	2
2024.03.14	12:45:00	0.66219	0.66233	0.66212	0.66226	190	0	2
2024.03.14	13:00:00	0.66226	0.66264	0.66221	0.66262	226	0	2
2024.03.14	13:15:00	0.66262	0.66284	0.66249	0.66261	198	0	2
2024.03.14	13:30:00	0.66261	0.66266	0.66239	0.66256	283	0	2
2024.03.14	13:45:00	0.66256	0.66261	0.66230	0.66239	367	0	2
2024.03.14	14:00:00	0.66242	0.66246	0.66223	0.66243	506	0	1
2024.03.14	14:15:00	0.66243	0.66248	0.66189	0.66204	508	0	0
2024.03.14	14:30:00	0.66118	0.66296	0.66082	0.66279	1674	0	2
2024.03.14	14:45:00	0.66281	0.66285	0.66119	0.66134	1078	0	2
2024.03.14	15:00:00	0.66134	0.66148	0.66072	0.66105	977	0	2
2024.03.14	15:15:00	0.66106	0.66159	0.66077	0.66077	1200	0	2
2024.03.14	15:30:00	0.66077	0.66087	0.65996	0.66018	1099	0	0
2024.03.14	15:45:00	0.66017	0.66025	0.65964	0.66001	1066	0	1
2024.03.14	16:00:00	0.66001	0.66012	0.65931	0.65948	916	0	2
2024.03.14	16:15:00	0.65948	0.65951	0.65870	0.65911	849	0	1
2024.03.14	16:30:00	0.65910	0.65950	0.65872	0.65880	835	0	2
2024.03.14	16:45:00	0.65882	0.65896	0.65838	0.65865	768	0	0
2024.03.14	17:00:00	0.65862	0.65875	0.65754	0.65763	719	0	2
2024.03.14	17:15:00	0.65763	0.65785	0.65722	0.65732	597	0	2
2024.03.14	17:30:00	0.65730	0.65753	0.65694	0.65713	678	0	2
2024.03.14	17:45:00	0.65713	0.65864	0.65712	0.65837	827	0	1
2024.03.14	18:00:00	0.65837	0.65855	0.65800	0.65843	722	0	1
2024.03.14	18:15:00	0.65844	0.65901	0.65838	0.65877	380	0	3
2024.03.14	18:30:00	0.65877	0.65897	0.65859	0.65867	406	0	1
2024.03.14	18:45:00	0.65867	0.65886	0.65838	0.65843	452	0	1
2024.03.14	19:00:00	0.65843	0.65854	0.65823	0.65843	288	0	1
2024.03.14	19:15:00	0.65843	0.65853	0.65804	0.65807	267	0	2
2024.03.14	19:30:00	0.65807	0.65807	0.65778	0.65798	410	0	2
2024.03.14	19:45:00	0.65798	0.65848	0.65788	0.65833	333	0	2
2024.03.14	20:00:00	0.65833	0.65844	0.65824	0.65842	343	0	3
2024.03.14	20:15:00	0.65841	0.65852	0.65802	0.65803	291	0	2
2024.03.14	20:30:00	0.65803	0.65838	0.65793	0.65837	354	0	2
2024.03.14	20:45:00	0.65837	0.65843	0.65803	0.65818	412	0	2
2024.03.14	21:00:00	0.65818	0.65818	0.65765	0.65768	386	0	2
2024.03.14	21:15:00	0.65768	0.65772	0.65746	0.65753	270	0	3
2024.03.14	21:30:00	0.65753	0.65770	0.65736	0.65768	290	0	2
2024.03.14	21:45:00	0.65768	0.65827	0.65762	0.65827	396	0	0
2024.03.14	22:00:00	0.65828	0.65840	0.65820	0.65832	128	0	1
2024.03.14	22:15:00	0.65832	0.65832	0.65786	0.65823	150	0	3
2024.03.14	22:30:00	0.65823	0.65827	0.65809	0.65809	41	0	3
2024.03.14	22:45:00	0.65809	0.65810	0.65796	0.65801	187	0	3
2024.03.14	23:00:00	0.65803	0.65803	0.65692	0.65794	77	0	13
2024.03.14	23:15:00	0.65794	0.65836	0.65749	0.65814	143	0	10
2024.03.14	23:30:00	0.65817	0.65820	0.65802	0.65802	103	0	10
2024.03.14	23:45:00	0.65803	0.65824	0.65779	0.65790	165	0	15
2024.03.15	00:00:00	0.65790	0.65810	0.65784	0.65795	101	0	16
2024.03.15	00:15:00	0.65795	0.65800	0.65790	0.65794	87	0	15
2024.03.15	00:30:00	0.65796	0.65812	0.65784	0.65784	76	0	13
2024.03.15	00:45:00	0.65785	0.65785	0.65766	0.65769	77	0	12
2024.03.15	01:00:00	0.65769	0.65778	0.65737	0.65749	252	0	12
2024.03.15	01:15:00	0.65747	0.65788	0.65747	0.65767	153	0	10
2024.03.15	01:30:00	0.65767	0.65788	0.65746	0.65749	191	0	10
2024.03.15	01:45:00	0.65749	0.65786	0.65746	0.65779	196	0	10
2024.03.15	02:00:00	0.65780	0.65793	0.65705	0.65705	438	0	3
2024.03.15	02:15:00	0.65705	0.65710	0.65669	0.65676	314	0	4
2024.03.15	02:30:00	0.65676	0.65705	0.65670	0.65704	276	0	4
2024.03.15	02:45:00	0.65704	0.65714	0.65659	0.65669	317	0	4
2024.03.15	03:00:00	0.65667	0.65696	0.65660	0.65672	314	0	4
2024.03.15	03:15:00	0.65672	0.65700	0.65651	0.65669	445	0	3
2024.03.15	03:30:00	0.65669	0.65705	0.65639	0.65651	356	0	5
2024.03.15	03:45:00	0.65651	0.65690	0.65633	0.65633	296	0	4
2024.03.15	04:00:00	0.65634	0.65634	0.65603	0.65613	313	0	4
2024.03.15	04:15:00	0.65613	0.65623	0.65593	0.65618	217	0	4
2024.03.15	04:30:00	0.65617	0.65623	0.65595	0.65601	224	0	4
2024.03.15	04:45:00	0.65601	0.65621	0.65595	0.65600	253	0	4
2024.03.15	05:00:00	0.65600	0.65614	0.65570	0.65588	252	0	3
2024.03.15	05:15:00	0.65588	0.65626	0.65579	0.65623	278	0	4
2024.03.15	05:30:00	0.65623	0.65648	0.65623	0.65646	234	0	4
2024.03.15	05:45:00	0.65646	0.65651	0.65623	0.65643	162	0	4
2024.03.15	06:00:00	0.65643	0.65645	0.65627	0.65637	135	0	4
2024.03.15	06:15:00	0.65633	0.65638	0.65617	0.65630	165	0	5
2024.03.15	06:30:00	0.65630	0.65654	0.65624	0.65654	146	0	5
2024.03.15	06:45:00	0.65654	0.65662	0.65645	0.65659	122	0	5
2024.03.15	07:00:00	0.65659	0.65681	0.65646	0.65656	223	0	1
2024.03.15	07:15:00	0.65656	0.65684	0.65656	0.65671	200	0	2
2024.03.15	07:30:00	0.65671	0.65673	0.65642	0.65645	270	0	2
2024.03.15	07:45:00	0.65645	0.65695	0.65642	0.65674	325	0	1
2024.03.15	08:00:00	0.65674	0.65696	0.65656	0.65675	341	0	2
2024.03.15	08:15:00	0.65675	0.65703	0.65669	0.65681	260	0	2
2024.03.15	08:30:00	0.65681	0.65686	0.65649	0.65654	299	0	2
2024.03.15	08:45:00	0.65654	0.65702	0.65649	0.65689	417	0	3
2024.03.15	09:00:00	0.65689	0.65727	0.65679	0.65718	451	0	1
2024.03.15	09:15:00	0.65718	0.65723	0.65679	0.65698	445	0	2
2024.03.15	09:30:00	0.65698	0.65701	0.65679	0.65696	364	0	3
2024.03.15	09:45:00	0.65696	0.65707	0.65580	0.65580	460	0	2
2024.03.15	10:00:00	0.65580	0.65609	0.65519	0.65559	647	0	1
2024.03.15	10:15:00	0.65559	0.65574	0.65537	0.65552	403	0	3
2024.03.15	10:30:00	0.65553	0.65558	0.65527	0.65554	434	0	2
2024.03.15	10:45:00	0.65554	0.65577	0.65550	0.65561	410	0	2
2024.03.15	11:00:00	0.65561	0.65591	0.65560	0.65572	305	0	2
2024.03.15	11:15:00	0.65570	0.65601	0.65559	0.65590	305	0	2
2024.03.15	11:30:00	0.65590	0.65639	0.65590	0.65621	250	0	1
2024.03.15	11:45:00	0.65619	0.65658	0.65616	0.65651	257	0	3
2024.03.15	12:00:00	0.65651	0.65663	0.65628	0.65632	242	0	3
2024.03.15	12:15:00	0.65632	0.65654	0.65626	0.65653	203	0	3
2024.03.15	12:30:00	0.65653	0.65654	0.65637	0.65638	204	0	3
2024.03.15	12:45:00	0.65638	0.65688	0.65636	0.65651	231	0	2
2024.03.15	13:00:00	0.65651	0.65672	0.65625	0.65651	231	0	1
2024.03.15	13:15:00	0.65651	0.65678	0.65649	0.65667	192	0	2
2024.03.15	13:30:00	0.65666	0.65711	0.65659	0.65707	254	0	2
2024.03.15	13:45:00	0.65707	0.65726	0.65683	0.65683	257	0	2
2024.03.15	14:00:00	0.65683	0.65690	0.65641	0.65667	407	0	1
2024.03.15	14:15:00	0.65667	0.65693	0.65658	0.65664	425	0	2
2024.03.15	14:30:00	0.65683	0.65710	0.65589	0.65605	716	0	2
2024.03.15	14:45:00	0.65607	0.65655	0.65584	0.65641	485	0	3
2024.03.15	15:00:00	0.65641	0.65719	0.65633	0.65708	479	0	2
2024.03.15	15:15:00	0.65708	0.65741	0.65651	0.65655	620	0	2
2024.03.15	15:30:00	0.65655	0.65676	0.65628	0.65628	844	0	3
2024.03.15	15:45:00	0.65631	0.65676	0.65620	0.65631	631	0	3
2024.03.15	16:00:00	0.65630	0.65710	0.65604	0.65692	863	0	2
2024.03.15	16:15:00	0.65691	0.65719	0.65639	0.65648	624	0	2
2024.03.15	16:30:00	0.65648	0.65688	0.65632	0.65638	580	0	1
2024.03.15	16:45:00	0.65638	0.65682	0.65637	0.65647	456	0	2
2024.03.15	17:00:00	0.65648	0.65656	0.65627	0.65632	505	0	1
2024.03.15	17:15:00	0.65632	0.65660	0.65622	0.65653	495	0	1
2024.03.15	17:30:00	0.65651	0.65661	0.65617	0.65624	411	0	2
2024.03.15	17:45:00	0.65624	0.65675	0.65583	0.65675	538	0	1
2024.03.15	18:00:00	0.65674	0.65686	0.65654	0.65664	450	0	1
2024.03.15	18:15:00	0.65664	0.65689	0.65655	0.65675	303	0	0
2024.03.15	18:30:00	0.65675	0.65686	0.65626	0.65632	302	0	2
2024.03.15	18:45:00	0.65630	0.65649	0.65580	0.65580	372	0	1
2024.03.15	19:00:00	0.65580	0.65599	0.65561	0.65562	339	0	1
2024.03.15	19:15:00	0.65562	0.65597	0.65553	0.65585	316	0	2
2024.03.15	19:30:00	0.65585	0.65591	0.65569	0.65575	303	0	2
2024.03.15	19:45:00	0.65575	0.65598	0.65565	0.65579	290	0	2
2024.03.15	20:00:00	0.65579	0.65607	0.65579	0.65584	229	0	2
2024.03.15	20:15:00	0.65584	0.65599	0.65575	0.65589	205	0	1
2024.03.15	20:30:00	0.65589	0.65637	0.65586	0.65629	181	0	2
2024.03.15	20:45:00	0.65629	0.65641	0.65610	0.65629	239	0	1
2024.03.15	21:00:00	0.65630	0.65634	0.65615	0.65625	175	0	3
2024.03.15	21:15:00	0.65626	0.65640	0.65620	0.65635	252	0	2
2024.03.15	21:30:00	0.65635	0.65637	0.65600	0.65602	236	0	3
2024.03.15	21:45:00	0.65602	0.65608	0.65587	0.65604	263	0	2
2024.03.15	22:00:00	0.65605	0.65611	0.65600	0.65600	90	0	2
2024.03.15	22:15:00	0.65600	0.65620	0.65600	0.65612	79	0	3
2024.03.15	22:30:00	0.65612	0.65622	0.65600	0.65606	118	0	0
2024.03.15	22:45:00	0.65607	0.65612	0.65574	0.65589	123	0	3
2024.03.18	00:00:00	0.65582	0.65621	0.65578	0.65611	172	0	5
2024.03.18	00:15:00	0.65611	0.65618	0.65599	0.65605	70	0	14
2024.03.18	00:30:00	0.65607	0.65620	0.65599	0.65610	133	0	10
2024.03.18	00:45:00	0.65611	0.65619	0.65590	0.65597	230	0	10
2024.03.18	01:00:00	0.65597	0.65605	0.65575	0.65585	211	0	11
2024.03.18	01:15:00	0.65585	0.65594	0.65560	0.65574	235	0	11
2024.03.18	01:30:00	0.65574	0.65591	0.65566	0.65570	207	0	11
2024.03.18	01:45:00	0.65570	0.65575	0.65557	0.65569	126	0	11
2024.03.18	02:00:00	0.65570	0.65591	0.65550	0.65562	352	0	4
2024.03.18	02:15:00	0.65562	0.65592	0.65551	0.65584	261	0	5
2024.03.18	02:30:00	0.65584	0.65594	0.65563	0.65574	215	0	4
2024.03.18	02:45:00	0.65573	0.65619	0.65571	0.65599	307	0	4
2024.03.18	03:00:00	0.65599	0.65599	0.65564	0.65569	407	0	5
2024.03.18	03:15:00	0.65569	0.65574	0.65536	0.65553	373	0	5
2024.03.18	03:30:00	0.65553	0.65630	0.65553	0.65630	608	0	3
2024.03.18	03:45:00	0.65630	0.65662	0.65619	0.65653	417	0	3
2024.03.18	04:00:00	0.65658	0.65692	0.65644	0.65652	435	0	5
2024.03.18	04:15:00	0.65653	0.65667	0.65647	0.65657	239	0	4
2024.03.18	04:30:00	0.65657	0.65682	0.65642	0.65658	222	0	4
2024.03.18	04:45:00	0.65658	0.65685	0.65653	0.65666	434	0	5
2024.03.18	05:00:00	0.65666	0.65683	0.65649	0.65673	252	0	4
2024.03.18	05:15:00	0.65673	0.65678	0.65652	0.65662	259	0	5
2024.03.18	05:30:00	0.65662	0.65678	0.65631	0.65631	223	0	5
2024.03.18	05:45:00	0.65631	0.65636	0.65619	0.65625	227	0	4
2024.03.18	06:00:00	0.65625	0.65654	0.65624	0.65643	174	0	4
2024.03.18	06:15:00	0.65643	0.65665	0.65641	0.65659	198	0	4
2024.03.18	06:30:00	0.65659	0.65672	0.65651	0.65653	144	0	4
2024.03.18	06:45:00	0.65656	0.65664	0.65646	0.65656	183	0	4
2024.03.18	07:00:00	0.65656	0.65658	0.65627	0.65629	207	0	2
2024.03.18	07:15:00	0.65629	0.65647	0.65619	0.65640	214	0	2
2024.03.18	07:30:00	0.65640	0.65658	0.65635	0.65646	384	0	1
2024.03.18	07:45:00	0.65646	0.65664	0.65641	0.65655	268	0	3
2024.03.18	08:00:00	0.65655	0.65670	0.65652	0.65656	291	0	2
2024.03.18	08:15:00	0.65656	0.65661	0.65647	0.65649	233	0	2
2024.03.18	08:30:00	0.65649	0.65660	0.65644	0.65645	183	0	2
2024.03.18	08:45:00	0.65645	0.65656	0.65619	0.65637	161	0	2
2024.03.18	09:00:00	0.65638	0.65647	0.65615	0.65624	274	0	3
2024.03.18	09:15:00	0.65624	0.65640	0.65604	0.65625	271	0	2
2024.03.18	09:30:00	0.65625	0.65701	0.65613	0.65691	293	0	0
2024.03.18	09:45:00	0.65692	0.65696	0.65653	0.65677	301	0	2
2024.03.18	10:00:00	0.65677	0.65704	0.65650	0.65692	413	0	3
2024.03.18	10:15:00	0.65692	0.65722	0.65690	0.65707	299	0	3
2024.03.18	10:30:00	0.65706	0.65724	0.65691	0.65718	338	0	2
2024.03.18	10:45:00	0.65718	0.65732	0.65701	0.65717	290	0	3
2024.03.18	11:00:00	0.65714	0.65736	0.65701	0.65718	330	0	3
2024.03.18	11:15:00	0.65718	0.65719	0.65672	0.65673	238	0	2
2024.03.18	11:30:00	0.65673	0.65694	0.65672	0.65692	269	0	2
2024.03.18	11:45:00	0.65692	0.65697	0.65678	0.65682	280	0	3
2024.03.18	12:00:00	0.65682	0.65683	0.65652	0.65677	237	0	3
2024.03.18	12:15:00	0.65677	0.65683	0.65657	0.65672	238	0	3
2024.03.18	12:30:00	0.65672	0.65682	0.65645	0.65662	249	0	1
2024.03.18	12:45:00	0.65661	0.65683	0.65656	0.65681	223	0	2
2024.03.18	13:00:00	0.65681	0.65702	0.65676	0.65688	228	0	3
2024.03.18	13:15:00	0.65687	0.65722	0.65686	0.65721	164	0	3
2024.03.18	13:30:00	0.65721	0.65734	0.65696	0.65711	192	0	3
2024.03.18	13:45:00	0.65711	0.65726	0.65707	0.65715	226	0	3
2024.03.18	14:00:00	0.65715	0.65732	0.65706	0.65722	307	0	2
2024.03.18	14:15:00	0.65722	0.65737	0.65705	0.65725	357	0	1
2024.03.18	14:30:00	0.65727	0.65730	0.65674	0.65680	308	0	2
2024.03.18	14:45:00	0.65680	0.65695	0.65669	0.65684	245	0	1
2024.03.18	15:00:00	0.65684	0.65694	0.65659	0.65666	350	0	2
2024.03.18	15:15:00	0.65666	0.65709	0.65665	0.65699	486	0	2
2024.03.18	15:30:00	0.65699	0.65712	0.65664	0.65674	685	0	2
2024.03.18	15:45:00	0.65674	0.65676	0.65625	0.65635	390	0	1
2024.03.18	16:00:00	0.65635	0.65674	0.65614	0.65647	496	0	2
2024.03.18	16:15:00	0.65647	0.65666	0.65636	0.65639	436	0	3
2024.03.18	16:30:00	0.65639	0.65643	0.65588	0.65603	378	0	3
2024.03.18	16:45:00	0.65603	0.65613	0.65582	0.65602	328	0	3
2024.03.18	17:00:00	0.65602	0.65614	0.65584	0.65603	328	0	2
2024.03.18	17:15:00	0.65603	0.65621	0.65592	0.65619	325	0	3
2024.03.18	17:30:00	0.65619	0.65625	0.65580	0.65587	335	0	2
2024.03.18	17:45:00	0.65592	0.65619	0.65582	0.65608	465	0	2
2024.03.18	18:00:00	0.65607	0.65607	0.65547	0.65552	421	0	2
